area_id,weight,weight_perc2.5,weight_perc25,weight_perc50,weight_perc75,weight_perc97.5,weight_std,weight_ci95,volume,volume_perc2.5,volume_perc25,volume_perc50,volume_perc75,volume_perc97.5,volume_std,volume_ci95,fat,fat_perc2.5,fat_perc25,fat_perc50,fat_perc75,fat_perc97.5,fat_std,fat_ci95,saturate,saturate_perc2.5,saturate_perc25,saturate_perc50,saturate_perc75,saturate_perc97.5,saturate_std,saturate_ci95,salt,salt_perc2.5,salt_perc25,salt_perc50,salt_perc75,salt_perc97.5,salt_std,salt_ci95,sugar,sugar_perc2.5,sugar_perc25,sugar_perc50,sugar_perc75,sugar_perc97.5,sugar_std,sugar_ci95,protein,protein_perc2.5,protein_perc25,protein_perc50,protein_perc75,protein_perc97.5,protein_std,protein_ci95,carb,carb_perc2.5,carb_perc25,carb_perc50,carb_perc75,carb_perc97.5,carb_std,carb_ci95,fibre,fibre_perc2.5,fibre_perc25,fibre_perc50,fibre_perc75,fibre_perc97.5,fibre_std,fibre_ci95,alcohol,alcohol_perc2.5,alcohol_perc25,alcohol_perc50,alcohol_perc75,alcohol_perc97.5,alcohol_std,alcohol_ci95,energy_fat,energy_fat_perc2.5,energy_fat_perc25,energy_fat_perc50,energy_fat_perc75,energy_fat_perc97.5,energy_fat_std,energy_fat_ci95,energy_saturate,energy_saturate_perc2.5,energy_saturate_perc25,energy_saturate_perc50,energy_saturate_perc75,energy_saturate_perc97.5,energy_saturate_std,energy_saturate_ci95,energy_sugar,energy_sugar_perc2.5,energy_sugar_perc25,energy_sugar_perc50,energy_sugar_perc75,energy_sugar_perc97.5,energy_sugar_std,energy_sugar_ci95,energy_protein,energy_protein_perc2.5,energy_protein_perc25,energy_protein_perc50,energy_protein_perc75,energy_protein_perc97.5,energy_protein_std,energy_protein_ci95,energy_carb,energy_carb_perc2.5,energy_carb_perc25,energy_carb_perc50,energy_carb_perc75,energy_carb_perc97.5,energy_carb_std,energy_carb_ci95,energy_fibre,energy_fibre_perc2.5,energy_fibre_perc25,energy_fibre_perc50,energy_fibre_perc75,energy_fibre_perc97.5,energy_fibre_std,energy_fibre_ci95,energy_alcohol,energy_alcohol_perc2.5,energy_alcohol_perc25,energy_alcohol_perc50,energy_alcohol_perc75,energy_alcohol_perc97.5,energy_alcohol_std,energy_alcohol_ci95,energy_tot,energy_tot_perc2.5,energy_tot_perc25,energy_tot_perc50,energy_tot_perc75,energy_tot_perc97.5,energy_tot_std,energy_tot_ci95,f_energy_fat,f_energy_saturate,f_energy_sugar,f_energy_protein,f_energy_carb,f_energy_fibre,f_energy_alcohol,energy_density,h_nutrients_weight,h_nutrients_weight_norm,h_nutrients_calories,h_nutrients_calories_norm,f_beer,f_dairy,f_eggs,f_fats_oils,f_fish,f_fruit_veg,f_grains,f_meat_red,f_poultry,f_readymade,f_sauces,f_soft_drinks,f_spirits,f_sweets,f_tea_coffee,f_water,f_wine,f_dairy_weight,f_eggs_weight,f_fats_oils_weight,f_fish_weight,f_fruit_veg_weight,f_grains_weight,f_meat_red_weight,f_poultry_weight,f_readymade_weight,f_sauces_weight,f_sweets_weight,h_items,h_items_norm,h_items_weight,h_items_weight_norm,representativeness_norm,transaction_days,num_transactions,man_day,population,male,female,age_0_17,age_18_64,age_65+,avg_age,area_sq_km,people_per_sq_km
E05000039,447.8986002,40,190,350,500,1500,618.1262675,2.436642216,125.7070673,10,47.5,100,200,340.8,118.1901927,1.032812427,8.825286869,0,0.3,2,13,48.2,14.46687883,0.046275444,3.438405646,0,0.1,0.6,3.9,20,6.427906215,0.02056105,0.611806026,0,0.04,0.2,0.8,2.4,2.745402525,0.008781764,10.46472471,0,1.3,4.4,11.4,58.3,16.12822443,0.051589618,5.259893513,0,0.5,3.2,7.7,23.5,6.278982947,0.020084686,21.09778474,0,0.4,8.7,38.6,84.6,26.1009396,0.083489506,1.56752252,0,0,1,2.3,7,2.262097703,0.007235809,0.200350307,0,0,0,0,0,1.842784934,0.005894547,79.42758183,0,2.7,18,117,433.8,130.2019094,0.416478996,30.94565081,0,0.9,5.4,35.1,180,57.85115593,0.185049447,41.85889885,0,5.2,17.6,45.6,233.2,64.51289772,0.20635847,21.03957405,0,2,12.8,30.8,94,25.11593179,0.080338745,84.39113894,0,1.6,34.8,154.4,338.4,104.4037584,0.333958024,2.929783724,0,0,1.8,4.4,13.6,4.342205541,0.013889484,1.402452147,0,0,0,0,0,12.89949454,0.041261826,189.1905307,0,41.7,126.3,314.1,561.2,178.1425497,0.569827513,0.419828527,0.163568709,0.221252611,0.111208389,0.446064286,0.01548589,0.007412909,0.422395896,1.589622192,0.684613014,1.543148413,0.664597847,0.010257372,0.098929514,0.013175418,0.032487038,0.021910797,0.249730034,0.169667332,0.054376398,0.021114967,0.051876365,0.014507161,0.034609253,0.003829097,0.169503879,0.006449711,0.039033213,0.008542451,0.056742519,0.032912001,0.028770211,0.01826053,0.320607242,0.272519665,0.056477719,0.048891013,0.047193828,0.013725097,0.103900176,3.272682884,0.800663642,2.766289607,0.799637025,0.258930267,364,570566,36065,13943,6839,7104,5007,8203,733,28.66642759,6.67,2090.404798
E05000040,378.7892974,32.5,150,270,465.75,1000,533.6479756,3.987875861,113.0327538,11,35,75,165,340.8,105.8760708,1.70519695,9.732073804,0,0.3,2.8,15,48.5,14.49180712,0.086827496,3.886319774,0,0.1,1,4.8,21.4,6.777728771,0.040608684,0.636484423,0,0.05,0.2,0.8,2.44,1.966961922,0.01178503,11.14979688,0,1.4,4.2,11.8,58.7,17.0164081,0.101953614,5.202565856,0,0.4,3.2,7.9,23.5,6.253630559,0.037468556,19.92995524,0,0.4,8.9,34.5,73.5,23.95504064,0.143526352,1.589797034,0,0,1,2.2,7.5,2.375865217,0.014234969,0.180142398,0,0,0,0,0,1.609846337,0.009645376,87.58866424,0,2.7,25.2,135,436.5,130.4262641,0.781447468,34.97687797,0,0.9,9,43.2,192.6,60.99955894,0.365478159,44.59918754,0,5.6,16.8,47.2,234.8,68.06563239,0.407814457,20.81026343,0,1.6,12.8,31.6,94,25.01452224,0.149874224,79.71982096,0,1.6,35.6,138,294,95.82016257,0.574105407,2.934921365,0,0,1.6,4.4,14.4,4.615888978,0.027656046,1.260996784,0,0,0,0,0,11.26892436,0.067517631,192.3146668,0,43.3,131.8,310.5,574.04,179.2025227,1.073689863,0.455444536,0.181873169,0.231907365,0.108209445,0.414528035,0.015261038,0.006556945,0.507708819,1.619849267,0.697631107,1.530200019,0.659021277,0.009346936,0.103342351,0.010267538,0.031911096,0.020478713,0.234199451,0.158944877,0.04337166,0.018308721,0.068697629,0.014485402,0.035584113,0.004123924,0.191757788,0.006810581,0.040685004,0.007684214,0.069348952,0.027457742,0.030423315,0.020636841,0.32311725,0.233456763,0.049206034,0.049234321,0.058557207,0.014384164,0.124177412,3.262578949,0.798191709,2.824004563,0.816320389,0.215431365,364,157048,18836,10617,5044,5573,3101,6365,1151,33.95836865,1.29,8230.232558
E05000041,387.6026139,29,150,284,500,1200,559.4263343,4.743912838,107.5803942,15,43,75,132,340.8,105.26311,1.824656292,9.421132285,0,0.2,2.5,14.5,48,14.50075918,0.096684729,3.562875006,0,0.1,0.8,4.3,19,6.1098302,0.040737679,0.579500172,0,0.01,0.2,0.8,2.4,1.537015658,0.010248149,10.865191,0,1.2,4.2,11.8,58.3,16.54938336,0.110344061,5.07339108,0,0.4,2.8,7.8,23.3,6.295772045,0.041977458,19.18806948,0,0.1,8.3,29.3,73.6,23.75709098,0.158401907,1.554728047,0,0,1,2.2,7.6,2.432002683,0.016215532,0.244948914,0,0,0,0,2.64,1.802773425,0.012020106,84.79019056,0,1.8,22.5,130.5,432,130.5068326,0.870162564,32.06587505,0,0.9,7.2,38.7,171,54.9884718,0.366639115,43.46076401,0,4.8,16.8,47.2,233.2,66.19753345,0.441376243,20.29356432,0,1.6,11.2,31.2,93.2,25.18308818,0.167909834,76.75227792,0,0.4,33.2,117.2,294.4,95.02836393,0.633607629,2.871879137,0,0,1.4,4.2,14.8,4.708501552,0.031394232,1.714642395,0,0,0,0,18.48,12.61941398,0.084140741,186.4225543,0,41.5,120.3,290.8,559.0175,178.6487418,1.19115179,0.454827963,0.172006414,0.233130397,0.108857881,0.411711331,0.015405213,0.009197612,0.480963099,1.636075565,0.704619393,1.547325102,0.666396649,0.020407688,0.098182877,0.01049505,0.028398369,0.019615609,0.233209086,0.156284217,0.048642982,0.018404193,0.071193943,0.011589983,0.043902155,0.005987187,0.181479324,0.006849156,0.035888177,0.009470006,0.060553794,0.03009651,0.028433371,0.018740987,0.336152824,0.229756202,0.054432128,0.051082448,0.059427549,0.013607691,0.117716497,3.316172766,0.811303465,2.804387853,0.810649888,0.186051868,364,129371,16232,11253,5426,5827,3175,6777,1301,34.27894784,2.14,5258.411215
E05000042,393.1705541,30,150,300,500,1000,552.1626268,4.073400455,122.4376784,11,44,75,200,340.8,111.4597495,1.830830241,9.160017776,0,0.2,2.3,14,47,14.32360733,0.084589598,3.50716634,0,0.1,0.8,4,20.3,6.393964324,0.037760242,0.544233861,0,0.02,0.2,0.8,2.2,1.459569964,0.008619647,11.18542949,0,1.5,4.5,11.8,58.5,16.7021064,0.098636079,5.174362857,0,0.5,3.2,8,22.7,6.051943653,0.035740402,20.98567256,0,1.4,10.4,38.6,75.5,24.50468288,0.144715031,1.664410066,0,0,1,2.3,7.8,2.490652615,0.014708816,0.146132224,0,0,0,0,0,1.414531205,0.008353666,82.44015998,0,1.8,20.7,126,423,128.912466,0.761306384,31.56449706,0,0.9,7.2,36,182.7,57.54567891,0.339842174,44.74171798,0,6,18,47.2,234,66.80842561,0.394544318,20.69745143,0,2,12.8,32,90.8,24.20777461,0.142961607,83.94269023,0,5.6,41.6,154.4,302,98.01873151,0.578860124,3.095981225,0,0,1.8,4.4,15.2,4.912048211,0.029008627,1.02292557,0,0,0,0,0,9.901718438,0.058475659,191.1992084,0,43.2,127.8,314.1,574.4,179.5489081,1.06034532,0.43117417,0.165086965,0.23400577,0.108250717,0.439032624,0.016192437,0.005350051,0.486300936,1.591841651,0.685568883,1.528606592,0.658335026,0.008318056,0.098293522,0.00972264,0.024644066,0.017730593,0.244279056,0.183681287,0.038543975,0.01593382,0.068058482,0.010251639,0.036510065,0.002945978,0.182960754,0.008035315,0.042648279,0.007442471,0.05964162,0.025347843,0.024118906,0.016222663,0.321153331,0.288778055,0.044929189,0.042321423,0.048570668,0.012220096,0.116696206,3.189924307,0.780416711,2.692266162,0.778239451,0.225371384,364,162983,21664,11410,5547,5863,3089,7059,1262,34.67326906,1.56,7314.102564
E05000043,384.1337751,36,165,300,500,1000,415.0553288,0.80862903,114.7894905,11,50,75,175,340.8,97.56326367,0.431561455,8.965348246,0,0.2,2,13.3,48.1,14.19612771,0.022558076,3.565883658,0,0.1,0.6,3.9,21.5,6.662805487,0.010587399,0.603542446,0,0.03,0.2,0.8,2.7,2.867986053,0.004557316,10.07446867,0,1,3.5,10.1,58.7,16.50632973,0.026229057,5.436583824,0,0.6,3,8.1,24,6.607327828,0.010499244,17.96880798,0,0.5,7.2,26.2,73.1,23.00069903,0.036548806,1.643919593,0,0,1,2.3,7.7,2.433634011,0.003867118,0.231605112,0,0,0,0,2.64,1.646656278,0.002616587,80.68813421,0,1.8,18,119.7,432.9,127.7651494,0.203022682,32.09295292,0,0.9,5.4,35.1,193.5,59.96524939,0.095286593,40.29787468,0,4,14,40.4,234.8,66.02531892,0.104916226,21.7463353,0,2.4,12,32.4,96,26.42931131,0.041996974,71.87523192,0,2,28.8,104.8,292.4,92.00279612,0.146195223,3.082928613,0,0,1.8,4.4,14.8,4.784780252,0.00760316,1.621235782,0,0,0,0,18.48,11.52659394,0.018316106,179.0138658,0,41.5,113.6,275.5,554,172.4112625,0.273966705,0.450736784,0.179276353,0.225110354,0.121478497,0.401506507,0.017221731,0.009056482,0.466019594,1.674922622,0.72134991,1.578592996,0.679862998,0.013447814,0.103337602,0.010985622,0.030184921,0.021984424,0.291763189,0.141614937,0.057922809,0.022382487,0.060093703,0.016440537,0.021976516,0.002639475,0.158115448,0.005344855,0.025062823,0.016702837,0.058610736,0.022892451,0.028914692,0.020680859,0.376418549,0.192266559,0.065921581,0.054716409,0.060651659,0.016717824,0.10220868,3.223424381,0.788612522,2.784314654,0.804847432,0.534702935,364,2234236,163526,16642,8130,8512,3799,10129,2714,39.54404519,3.2,5200.625
E05000044,437.6732377,40,180,340,500,1500,517.4949131,1.189407442,130.0099391,10.1,50,100,200,340.8,113.665454,0.559861324,8.831058464,0,0.3,2.1,12.9,49,14.45842867,0.026409244,3.480365213,0,0.1,0.7,3.9,20.8,6.405207707,0.011699521,0.576613293,0,0.04,0.2,0.8,2.2,2.006253186,0.00366455,10.50291431,0,1.3,3.8,11.1,59.1,16.84766978,0.030773345,5.336726715,0,0.6,3.2,8.4,23.5,6.249183283,0.011414533,19.87724173,0,0.5,7.9,38.6,74,24.19283233,0.044189754,1.569146719,0,0,1,2.3,7,2.381142781,0.004349309,0.19820662,0,0,0,0,0,1.732756964,0.003164991,79.47952618,0,2.7,18.9,116.1,441,130.125858,0.237683194,31.32328691,0,0.9,6.3,35.1,187.2,57.64686936,0.10529569,42.01165724,0,5.2,15.2,44.4,236.4,67.39067911,0.123093381,21.34690686,0,2.4,12.8,33.6,94,24.99673313,0.04565813,79.50896691,0,2,31.6,154.4,296,96.7713293,0.176759016,2.946217354,0,0,1.6,4.4,14,4.613555037,0.008426953,1.387446342,0,0,0,0,0,12.12929875,0.022154939,184.6690636,0,42.7,121.2,288.6,558.7,174.5203992,0.31877266,0.43038896,0.169618486,0.227496996,0.115595468,0.430548384,0.015954039,0.00751315,0.421933643,1.617963489,0.696818946,1.555007554,0.669705301,0.009129759,0.110142473,0.015363187,0.032027763,0.019318748,0.248434674,0.170815607,0.052616541,0.023138421,0.044958903,0.014093156,0.031665395,0.004141972,0.174024655,0.006260431,0.034591343,0.009276971,0.057396788,0.037804928,0.028013633,0.017822188,0.329913745,0.241406566,0.058210028,0.063598906,0.040845245,0.013682598,0.111305374,3.251534763,0.795489743,2.803440982,0.81037618,0.410789329,365,1623136,163100,19377,9297,10080,5279,12212,1886,34.16968571,2.07,9360.869565
E05000045,415.8731105,40,180,325,500,1400,440.699255,0.736277973,114.5350407,10,50,75,150,340.8,106.5425084,0.402279052,8.547769207,0,0.2,1.5,11.7,50.5,14.93361552,0.020068403,3.363812509,0,0.1,0.3,3.3,21.6,6.826969529,0.009174361,0.543920474,0,0.01,0.1,0.7,2.5,2.290831672,0.003078513,9.212928495,0,1,3.4,10,57.2,15.36448659,0.020647425,5.018297146,0,0.5,1.9,7.6,23.7,6.533082287,0.008779423,16.36316447,0,0.5,5.8,19.6,73.1,22.45833417,0.030180428,1.628036339,0,0,1,2.2,7.8,2.526064709,0.003394629,0.227779776,0,0,0,0,2,1.720900439,0.002312616,76.92992286,0,1.8,13.5,105.3,454.5,134.4025396,0.180615628,30.27431258,0,0.9,2.7,29.7,194.4,61.44272576,0.082569247,36.85171398,0,4,13.6,40,228.8,61.45794638,0.082589701,20.07318858,0,2,7.6,30.4,94.8,26.13232915,0.035117692,65.4526579,0,2,23.2,78.4,292.4,89.83333667,0.120721711,3.076033009,0,0,1.8,4.4,15.4,4.961485856,0.006667448,1.594458432,0,0,0,0,14,12.04630307,0.016188315,167.1262608,0,38.1,86.6,262.8,587,173.8680035,0.233650932,0.460310202,0.181146353,0.220502235,0.120107926,0.391635986,0.018405444,0.009540442,0.401868398,1.693767943,0.729466148,1.582247824,0.681437047,0.010373199,0.107746297,0.013522914,0.033503357,0.023097122,0.349473459,0.125913554,0.048304279,0.019380138,0.043103993,0.013373782,0.023582274,0.002810391,0.132415917,0.006260259,0.031238054,0.01590101,0.067126183,0.030002467,0.026825798,0.019924067,0.424831562,0.185693339,0.051277444,0.047413226,0.044468437,0.012653652,0.089783825,3.129620548,0.765663364,2.661692239,0.769401605,0.477829421,365,3128808,199246,21323,10523,10800,4628,14023,2672,36.34451062,3.09,6900.647249
E05000046,395.1610672,35,165,300,500,1000,486.0858991,1.21832565,117.1374704,11,50,75,175,340.8,103.7050201,0.553431023,8.743245468,0,0.2,1.9,12.9,48.1,14.32615572,0.028610457,3.470401063,0,0.1,0.6,3.7,20.5,6.517965914,0.01301689,0.5454328,0,0.01,0.13,0.75,2.3,2.160933589,0.004315554,10.10605668,0,1.2,4,10.9,57.5,16.03519458,0.032023542,5.116965445,0,0.4,2.6,7.8,23.6,6.375575725,0.012732525,17.49138655,0,0.3,6.7,24.4,73,22.85329935,0.045639833,1.543966604,0,0,1,2.2,7.2,2.364877995,0.004722847,0.212698511,0,0,0,0,2,1.615499614,0.00322628,78.68920922,0,1.8,17.1,116.1,432.9,128.9354014,0.257494117,31.23360956,0,0.9,5.4,33.3,184.5,58.66169323,0.117152006,40.42422673,0,4.8,16,43.6,230,64.14077832,0.128094169,20.46786178,0,1.6,10.4,31.2,94.4,25.5023029,0.050930101,69.96554621,0,1.2,26.8,97.6,292,91.41319738,0.18255933,2.893378261,0,0,1.6,4.4,14,4.585905151,0.009158413,1.488889574,0,0,0,0,14,11.3084973,0.022583957,173.504885,0,40.5,104.1,270,559.1,173.0073398,0.345509237,0.453527341,0.180015736,0.232986101,0.117967063,0.403248279,0.016676062,0.008581254,0.439073835,1.662977563,0.716205453,1.566869694,0.674814047,0.015021426,0.111526116,0.013148175,0.028597802,0.02020985,0.287799181,0.143575574,0.046516619,0.021934115,0.052156165,0.013142966,0.033136111,0.003383936,0.160331684,0.005161336,0.032441195,0.011917748,0.067291429,0.029194029,0.025151345,0.018987634,0.367699475,0.220631633,0.053142521,0.054977116,0.049673279,0.013974895,0.099276643,3.226681284,0.789409325,2.751999528,0.795506265,0.352875027,364,1366684,143261,21777,10880,10897,5531,14540,1706,32.6277265,2.62,8311.832061
E05000047,402.6564612,40,180,315,500,1100,419.1171791,0.483054358,114.9067852,10,50,75,160,340.8,104.2529682,0.268378063,9.004629583,0,0.2,1.9,13,50.5,14.7882072,0.013851487,3.590531276,0,0.1,0.6,3.8,21.7,6.976262729,0.00653437,0.606561265,0,0.02,0.18,0.8,2.7,2.205626874,0.002065917,9.343456934,0,0.8,3.2,9.7,57.6,15.74966858,0.014752047,5.421429548,0,0.6,2.8,8.1,24,6.700384082,0.006275966,17.18501477,0,0.4,6.4,23.2,73,22.75319632,0.021311955,1.618299239,0,0,1,2.3,7.6,2.417268415,0.002264153,0.256454718,0,0,0,0,2.8,1.779821374,0.001667083,81.04166624,0,1.8,17.1,117,454.5,133.0938648,0.124663383,32.31478148,0,0.9,5.4,34.2,195.3,62.78636456,0.058809327,37.37382774,0,3.2,12.8,38.8,230.4,62.99867432,0.059008189,21.68571819,0,2.4,11.2,32.4,96,26.80153633,0.025103863,68.74005908,0,1.6,25.6,92.8,292,91.01278527,0.085247819,3.045324408,0,0,1.8,4.4,14.8,4.720677278,0.004421658,1.795183029,0,0,0,0,19.6,12.45874962,0.011669583,176.307951,0,41.2,107.4,270,583.4,173.3019641,0.162324606,0.459659736,0.183286014,0.211980387,0.122999094,0.389886325,0.017272757,0.010182088,0.437861969,1.693794162,0.72947744,1.585633644,0.68289524,0.012922016,0.10655554,0.013431107,0.034740749,0.024404281,0.304231914,0.133238358,0.059498323,0.02287678,0.051872959,0.017326041,0.021712882,0.00302476,0.144210158,0.005196987,0.026401924,0.01835522,0.06264676,0.028801806,0.031671014,0.022342561,0.381635901,0.185334788,0.06624169,0.054019609,0.055249829,0.016729828,0.095326213,3.239275351,0.792490471,2.798772921,0.809026808,0.751833102,365,6509432,411452,18640,9411,9229,4183,12383,2074,36.3125,2.72,6852.941176
E05000048,364.7091554,32.5,151,285,470,1000,375.1082003,0.790008963,112.0668267,11,50,75,150,340.8,99.64987916,0.463797233,9.030674179,0,0.2,2.1,13.6,47,14.05171616,0.024150104,3.689832921,0,0.1,0.7,4.1,21.6,6.786105013,0.011662998,0.597177793,0,0.03,0.2,0.8,2.6,2.174230168,0.00373676,10.68459119,0,1,3.6,10.9,59.9,17.21067608,0.029579278,5.402208975,0,0.5,3.1,8.1,24,6.568129323,0.011288373,18.25686248,0,0.3,7.2,27.3,73.4,23.28097403,0.040012049,1.596420706,0,0,1,2.3,7.5,2.429343878,0.004175213,0.262469893,0,0,0,0,7.04,1.723401836,0.00296194,81.27606761,0,1.8,18.9,122.4,423,126.4654454,0.217350939,33.20849629,0,0.9,6.3,36.9,194.4,61.07494512,0.104966986,42.73836476,0,4,14.4,43.6,239.6,68.84270434,0.118317113,21.6088359,0,2,12.4,32.4,96,26.27251729,0.045153491,73.02744991,0,1.2,28.8,109.2,293.6,93.12389614,0.160048195,2.998969783,0,0,1.6,4.4,14.6,4.782921415,0.00822021,1.837289252,0,0,0,0,49.28,12.06381285,0.020733577,180.7486125,0,41.7,116,280,550.6,172.3029416,0.296129951,0.449663577,0.183727531,0.236451966,0.119551877,0.404027721,0.016591938,0.010164887,0.495596586,1.669286253,0.718922458,1.578504997,0.679825099,0.014494642,0.104517934,0.010164753,0.02940639,0.021364948,0.268850937,0.143079849,0.055815937,0.021901558,0.061746404,0.016669609,0.025768852,0.002556608,0.173213285,0.005825612,0.024058793,0.020563888,0.059726711,0.022719331,0.031000379,0.020985401,0.36212443,0.189752888,0.065553396,0.052599619,0.067104996,0.017465426,0.110967424,3.259029201,0.797323261,2.821547972,0.815610274,0.522726955,365,1932196,157422,16863,8241,8622,4113,10309,2441,37.87528909,3.75,4496.8
E05000049,405.6568862,41,180,320,500,1100,433.8323269,0.727916206,113.8585994,11,50,75,150,340.8,103.4384926,0.404993361,9.006215465,0,0.2,1.8,12.9,50.5,14.95509242,0.020533988,3.556731827,0,0.1,0.5,3.7,21.7,7.003246611,0.00961576,0.615554461,0,0.01,0.18,0.8,2.7,2.358781293,0.003238709,9.086602293,0,0.8,3.2,9.6,57.1,15.3704777,0.02110433,5.464158371,0,0.6,2.8,8.2,24,6.741208121,0.00925597,17.27692485,0,0.5,6.5,23.2,73.1,22.87336961,0.031406124,1.664973371,0,0,1,2.3,8,2.500360581,0.003433103,0.236708026,0,0,0,0,2,1.715779645,0.00235584,81.05593919,0,1.8,16.2,116.1,454.5,134.5958318,0.184805888,32.01058644,0,0.9,4.5,33.3,195.3,63.0292195,0.08654184,36.34640917,0,3.2,12.8,38.4,228.4,61.48191078,0.084417318,21.85663348,0,2.4,11.2,32.8,96,26.96483249,0.037023879,69.1076994,0,2,26,92.8,292.4,91.49347846,0.125624496,3.140902444,0,0,1.8,4.4,15.6,4.899314856,0.006726971,1.65695618,0,0,0,0,14,12.01045751,0.016490877,176.8181307,0,41,107.4,273.8,587,174.6016111,0.239735551,0.458414184,0.181036788,0.205558158,0.123610816,0.390840572,0.017763464,0.009370963,0.435881004,1.693510656,0.729355341,1.584824251,0.682546654,0.010849273,0.105316651,0.012837216,0.035164285,0.026059813,0.311325858,0.135762341,0.057428846,0.022078515,0.051387253,0.018348231,0.020570454,0.002803496,0.139273601,0.005735945,0.02803299,0.017025233,0.066478121,0.026382887,0.03126914,0.023098126,0.382917632,0.190087667,0.063007611,0.051588373,0.053579723,0.01678213,0.09480859,3.222163588,0.788304069,2.785198207,0.805102836,0.544082357,364,3029716,165369,17045,8440,8605,3640,11063,2342,37.24382517,2.52,6763.888889
E05000050,363.875658,32.5,150,290,475,1000,414.9905684,1.15283203,121.9282031,11,50,100,200,340.8,96.89269481,0.56990462,8.21524056,0,0.2,1.7,12,44,13.73176563,0.030468906,3.300724949,0,0.1,0.4,3.3,20,6.30148755,0.013982137,0.481552771,0,0.01,0.1,0.6,2,2.34552696,0.005204403,11.03668457,0,1.4,4.5,11.5,59.5,17.08126438,0.037900985,4.415499266,0,0.4,1.9,6.4,22.6,5.807177644,0.012885331,17.48583275,0,0.9,6.4,23.2,74,22.88280153,0.050773801,1.599209143,0,0,1,2.2,7.5,2.444183092,0.005423307,0.17304583,0,0,0,0,0,1.417810057,0.003145926,73.93716504,0,1.8,15.3,108,396,123.5858907,0.274220158,29.70652454,0,0.9,3.6,29.7,180,56.71338795,0.125839237,44.1467383,0,5.6,18,46,238,68.32505753,0.151603941,17.66199707,0,1.6,7.6,25.6,90.4,23.22871058,0.051541326,69.94333099,0,3.6,25.6,92.8,296,91.53120613,0.203095205,3.000117936,0,0,1.8,4.4,14.8,4.846594537,0.010753929,1.211320807,0,0,0,0,0,9.924670401,0.022021484,165.7539318,0,37.8,79.6,258.9,543.8,172.9118124,0.383667619,0.446065829,0.179220633,0.266339011,0.106555524,0.421970871,0.01809983,0.007307946,0.455523551,1.631739991,0.702752163,1.545610902,0.665658383,0.010631207,0.11820058,0.006245417,0.024514192,0.015998181,0.331054606,0.143555971,0.032560159,0.013482292,0.05104726,0.009734785,0.030379464,0.002436265,0.161144081,0.0056752,0.031483938,0.011856403,0.057696357,0.013654334,0.025877818,0.015762771,0.4320357,0.219999244,0.036080638,0.03203076,0.052147637,0.011956311,0.10275843,3.038894747,0.743467247,2.524329531,0.729694877,0.512363415,364,1136962,152965,17490,8694,8796,4637,10189,2664,37.0105203,5.55,3151.351351
E05000051,406.5860282,41.5,185,325,500,1000,421.0033695,0.583193873,106.7023178,10,50,75,113.6,340.8,93.54973389,0.301475658,8.452982987,0,0.2,1.5,11.2,50.5,14.77451917,0.016597406,3.311031939,0,0.1,0.3,3.2,21.6,6.812331565,0.00765284,0.563312268,0,0.01,0.1,0.7,2.7,3.174103597,0.003565726,8.974088112,0,1,3.4,9.6,56.8,15.11591044,0.016980918,5.046031064,0,0.6,2,7.5,23.8,6.566243655,0.00737639,16.0609575,0,0.7,5.8,18.8,73,22.18061964,0.024917275,1.668802357,0,0,1,2.3,7.8,2.514120998,0.002824314,0.210160725,0,0,0,0,2,1.607043906,0.001805322,76.07684688,0,1.8,13.5,100.8,454.5,132.9706726,0.149376656,29.79928745,0,0.9,2.7,28.8,194.4,61.31098409,0.068875562,35.89635245,0,4,13.6,38.4,227.2,60.46364175,0.067923674,20.18412426,0,2.4,8,30,95.2,26.26497462,0.029505559,64.24382999,0,2.8,23.2,75.2,292,88.72247855,0.099669099,3.151692152,0,0,2,4.4,15.6,4.928679522,0.005536782,1.471125073,0,0,0,0,14,11.24930734,0.012637252,165.1276184,0,38.1,83.7,256.9,587,172.5962022,0.193891202,0.460715461,0.180462165,0.217385516,0.122233485,0.389055632,0.019086402,0.008909019,0.406132053,1.701284815,0.732703488,1.585309438,0.682755612,0.008985928,0.109763039,0.014836662,0.033901124,0.028867951,0.365855386,0.120566575,0.045737976,0.019672198,0.043494459,0.013308593,0.017878307,0.003017598,0.127520128,0.006482846,0.024720194,0.015391036,0.069443732,0.030250873,0.028245516,0.02447566,0.428540681,0.176098971,0.049545325,0.047826438,0.044716883,0.012033934,0.088821985,3.087389451,0.755331503,2.673366206,0.772776138,0.771980057,365,4484377,286423,16447,8128,8319,3557,9987,2903,39.31525506,2.73,6024.542125
